Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
CHRYSLER SRT-8,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXV06.1ME0,large car,6,N/A,13,18,15,19.0126,3,no
CHRYSLER Sebring,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,U2,7CRXB0144M80,midsize car,7,N/A,21,29,24,31.8321,7,yes
CHRYSLER Sebring,3.5,(4 cyl),Auto-L6,2WD,Gasoline,CA,U2,7CRXB0241M80,midsize car,7,N/A,16,26,19,25.1493,5,no
CHRYSLER Sebring,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA+CF,B5,7CRXV02.4ME0,midsize car,6,N/A,21,29,24,31.8321,7,yes
CHRYSLER Sebring,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7CRXV0167M70,midsize car,6,N/A,19,27,22,29.0052,6,no
CHRYSLER Sebring,3.5,(4 cyl),Auto-L6,2WD,Gasoline,FA,B5,7CRXB04.0ME1,midsize car,6,N/A,16,26,19,25.1493,5,no
CHRYSLER Sebring,2.7,(6 cyl),Auto-L4,2WD,ethanol/gas,FA,B8,7CRXV02.7MHP,midsize car,3/3,N/A,13/19,20/27,16/22,20.5206,8/6,no
CHRYSLER Town & Country,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,7CRXT0231N80,minivan,7,N/A,16,23,18,23.6341,5,no
CHRYSLER Town & Country,3.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT03.8NE0,minivan,6,N/A,17,24,19,24.8316,5,no
CHRYSLER Town & Country,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT03.8NE0,minivan,6,N/A,16,23,18,23.6341,5,no
CHRYSLER Voyager,3.8,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,7CRXT0231N80,minivan,7,N/A,16,23,18,23.6341,5,no
CHRYSLER Voyager,3.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT03.8NE0,minivan,6,N/A,17,24,19,24.8316,5,no
CHRYSLER Voyager,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT03.8NE0,minivan,6,N/A,16,23,18,23.6341,5,no
DODGE 3500,3.5,,,,Gasoline,CA,LEV,7MBXT03.5L2A,special purpose,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE 3500,3.5,,,,Gasoline,FA,HDV,7MBXT03.5L2A,special purpose,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Caliber,2,(4 cyl),Auto-AV,2WD,Gasoline,CA,U2,7CRXB0144M80,small car,7,N/A,23,27,24,32.3766,7,yes
DODGE Caliber,2.4,(4 cyl),Auto-AV,4WD,Gasoline,CA,U2,7CRXB0144M80,small car,7,N/A,20,24,22,28.541,6,yes
DODGE Caliber,2.4,(4 cyl),Auto-AV,2WD,Gasoline,CA,U2,7CRXB0144M80,small car,7,N/A,21,25,23,29.8568,7,yes
DODGE Caliber,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,U2,7CRXB0144M80,small car,7,N/A,23,28,25,33.0568,7,yes
DODGE Caliber,1.8,(4 cyl),Man-5,2WD,Gasoline,FA+CF,B5,7CRXV01.8ME0,small car,6,N/A,24,29,26,34.4866,8,yes
DODGE Caliber,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,L2,7CRXV0110M70,small car,6,N/A,24,29,26,34.4866,8,yes
DODGE Caliber,2,(4 cyl),Auto-AV,2WD,Gasoline,FA,B5,7CRXB02.4ME5,small car,6,N/A,23,27,24,32.3766,7,yes
DODGE Caliber,2.4,(4 cyl),Auto-AV,4WD,Gasoline,FA,B5,7CRXB02.4ME5,small car,6,N/A,20,24,22,28.541,6,no
DODGE Caliber,2.4,(4 cyl),Auto-AV,2WD,Gasoline,FA,B5,7CRXB02.4ME5,small car,6,N/A,21,25,23,29.8568,7,yes
DODGE Caliber,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,B5,7CRXB02.4ME5,small car,6,N/A,23,28,25,33.0568,7,yes
DODGE Caravan,2.4,(4 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT02.4NE0,minivan,6,N/A,17,24,20,25.878,6,no
DODGE Caravan,2.4,(4 cyl),Auto-L4,2WD,Gasoline,CA,L2,7CRXT02.4NE0,minivan,6,N/A,17,24,20,25.878,6,no
DODGE Caravan,3.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT03.8NE0,minivan,6,N/A,17,24,20,25.6572,6,no
DODGE Caravan,3.8,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT03.8NE0,minivan,6,N/A,16,23,18,23.6341,5,no
DODGE Charger,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FC,B4,7CRXV05.7MD1,large car,7,N/A,15,22,18,23.0671,5,no
DODGE Charger,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,B4,7CRXV05.7MD0,large car,7,N/A,15,23,18,22.9188,5,no
DODGE Charger,2.7,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,B5,7CRXV02.7ME0,large car,6,N/A,18,26,21,27.5143,6,no
DODGE Charger,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7CRXV0167M71,large car,6,N/A,18,26,21,27.5143,6,no
DODGE Charger,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA+CF,B5,7CRXV03.5ME0,large car,6,N/A,15,22,18,22.7969,5,no
DODGE Charger,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA+CF,B5,7CRXV03.5ME0,large car,6,N/A,17,24,20,25.3086,6,no
DODGE Charger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,7CRXV06.1ME0,large car,6,N/A,13,18,15,19.0126,3,no
DODGE Charger,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXV06.1ME0,large car,6,N/A,13,18,15,19.0126,3,no
DODGE Dakota,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7CRXT03.7PE0,pickup,6,N/A,14,20,16,21.2175,4,no
DODGE Dakota,3.7,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7CRXT03.7PE0,pickup,6,N/A,15,19,16,20.9633,4,no
DODGE Dakota,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7CRXT03.7PE0,pickup,6,N/A,14,20,16,21.2175,4,no
DODGE Dakota,3.7,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7CRXT03.7PE0,pickup,6,N/A,15,19,16,20.9633,4,no
DODGE Dakota,4.7,(8 cyl),Man-6,2WD,Gasoline,FA+CF,B5,7CRXT04.7PE0,pickup,6,N/A,13,19,15,19.5901,3,no
DODGE Dakota,4.7,(8 cyl),Auto-L5,2WD,Gasoline,FA+CF,B5,7CRXT04.7PE0,pickup,6,N/A,14,19,15,19.7972,3,no
DODGE Dakota,4.7,(8 cyl),Man-6,4WD,Gasoline,FA+CF,B5,7CRXT04.7PE0,pickup,6,N/A,13,18,15,19.1512,3,no
DODGE Dakota,4.7,(8 cyl),Auto-L5,4WD,Gasoline,FA+CF,B5,7CRXT04.7PE0,pickup,6,N/A,14,19,15,19.7972,3,no
DODGE Dakota,4.7,(8 cyl),Man-6,2WD,Gasoline,CA,L2,7CRXT04.7PE0,pickup,6,N/A,13,19,15,19.5901,3,no
DODGE Dakota,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT04.7PE0,pickup,6,N/A,14,19,15,19.7972,3,no
DODGE Dakota,4.7,(8 cyl),Man-6,4WD,Gasoline,CA,L2,7CRXT04.7PE0,pickup,6,N/A,13,18,15,19.1512,3,no
DODGE Dakota,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT04.7PE0,pickup,6,N/A,14,19,15,19.7972,3,no
DODGE Dakota,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B8,7CRXT03.7PJ0,pickup,3,N/A,15,20,17,21.5513,4,no
DODGE Dakota,3.7,(6 cyl),Auto-L4,4WD,Gasoline,FA,B8,7CRXT03.7PJ0,pickup,3,N/A,14,18,15,19.6413,3,no
DODGE Durango,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,U2,7CRXT0287P80,SUV,7,N/A,13,17,14,18.3342,2,no
DODGE Durango,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,7CRXT0287P80,SUV,7,N/A,12,17,14,17.91,2,no
DODGE Durango,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA+CF,B5,7CRXT05.7PE0,SUV,6,N/A,13,19,15,19.4854,3,no
DODGE Durango,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA+CF,B5,7CRXT05.7PE0,SUV,6,N/A,13,18,15,18.8314,3,no
DODGE Durango,5.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT0345P70,SUV,6,N/A,13,19,15,19.4854,3,no
DODGE Durango,5.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT0345P70,SUV,6,N/A,13,18,15,18.8314,3,no
DODGE Durango,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,B8,7CRXT04.7PJP,SUV,3/3,N/A,9/13,13/17,10/14,12.9349,4/2,no
DODGE Durango,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,B8,7CRXT04.7PJP,SUV,3/3,N/A,8/12,12/17,10/14,12.4148,4/2,no
DODGE Durango,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,CF,N/A*,7CRXT04.7PJP,SUV,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
DODGE Durango,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,CF,N/A*,7CRXT04.7PJP,SUV,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
DODGE Durango,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B8,7CRXT03.7PJ0,SUV,3,N/A,14,19,16,20.9196,4,no
DODGE Magnum,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,U2,7CRXV0215M80,SUV,7,N/A,17,24,20,25.3086,6,yes
DODGE Magnum,3.5,(6 cyl),Auto-L5,4WD,Gasoline,CA,U2,7CRXV0215M80,SUV,7,N/A,15,22,18,22.7969,5,no
DODGE Magnum,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA,B4,7CRXV05.7MD0,SUV,7,N/A,15,23,18,22.9188,5,no
DODGE Magnum,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA,B4,7CRXV05.7MD0,SUV,7,N/A,15,22,18,23.0671,5,no
DODGE Magnum,2.7,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,B5,7CRXV02.7ME0,SUV,6,N/A,18,26,21,27.5143,6,no
DODGE Magnum,2.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,L2,7CRXV0167M71,SUV,6,N/A,18,26,21,27.5143,6,no
DODGE Magnum,3.5,(6 cyl),Auto-L5,4WD,Gasoline,FA+CF,B5,7CRXV03.5ME0,SUV,6,N/A,15,22,18,22.7969,5,no
DODGE Magnum,6.1,(8 cyl),Auto-L5,2WD,Gasoline,FA,B5,7CRXV06.1ME0,SUV,6,N/A,13,18,15,19.0126,3,no
DODGE Magnum,6.1,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXV06.1ME0,SUV,6,N/A,13,18,15,19.0126,3,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,2WD,Gasoline,CA,U2,7CRXT0226N80,SUV,7,N/A,16,22,18,23.5118,5,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,4WD,Gasoline,CA,U2,7CRXT0226N80,SUV,7,N/A,15,21,18,22.6706,5,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,16,22,18,23.5118,5,no
DODGE Nitro,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,16,22,19,24.137,5,no
DODGE Nitro,3.7,(6 cyl),Auto-L4,4WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,15,21,18,22.6706,5,no
DODGE Nitro,3.7,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7CRXT03.7NE0,SUV,6,N/A,16,22,18,23.7975,5,no
DODGE Nitro,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7CRXT03.7PE0,SUV,6,N/A,16,22,19,24.137,5,no
DODGE Nitro,3.7,(6 cyl),Man-6,4WD,Gasoline,FA,B5,7CRXT03.7PE0,SUV,6,N/A,16,22,18,23.7975,5,no
DODGE Nitro,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7CRXT03.7PE0,SUV,6,N/A,16,22,19,24.137,5,no
DODGE Nitro,3.7,(6 cyl),Man-6,4WD,Gasoline,CA,L2,7CRXT03.7PE0,SUV,6,N/A,16,22,18,23.7975,5,no
DODGE Nitro,4,(6 cyl),Auto-L5,2WD,Gasoline,FA,B5,7CRXT04.0NE0,SUV,6,N/A,16,21,18,23.2293,5,no
DODGE Nitro,4,(6 cyl),Auto-L5,4WD,Gasoline,FA,B5,7CRXT04.0NE0,SUV,6,N/A,15,20,17,22.3051,4,no
DODGE Nitro,4,(6 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT0241N70,SUV,6,N/A,16,21,18,23.2293,5,no
DODGE Nitro,4,(6 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT0241N70,SUV,6,N/A,15,20,17,22.3051,4,no
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,U2,7CRXT0287P80,pickup,7,N/A,13,17,14,18.3306,2,no
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,U2,7CRXT0287P80,pickup,7,N/A,12,17,14,17.8685,2,no
DODGE RAM 1500,3.7,(6 cyl),Man-6,2WD,Gasoline,FA,B5,7CRXT03.7PE0,pickup,6,N/A,14,20,16,21.0537,4,no
DODGE RAM 1500,3.7,(6 cyl),Man-6,2WD,Gasoline,CA,L2,7CRXT03.7PE0,pickup,6,N/A,14,20,16,21.0537,4,no
DODGE RAM 1500,4.7,(8 cyl),Man-6,2WD,Gasoline,FA+CF,B5,7CRXT04.7PE0,pickup,6,N/A,13,17,14,18.4279,2,no
DODGE RAM 1500,4.7,(8 cyl),Man-6,4WD,Gasoline,FA+CF,B5,7CRXT04.7PE0,pickup,6,N/A,12,16,14,17.7785,2,no
DODGE RAM 1500,4.7,(8 cyl),Man-6,2WD,Gasoline,CA,L2,7CRXT04.7PE0,pickup,6,N/A,13,17,14,18.4279,2,no
DODGE RAM 1500,4.7,(8 cyl),Man-6,4WD,Gasoline,CA,L2,7CRXT04.7PE0,pickup,6,N/A,12,16,14,17.7785,2,no
DODGE RAM 1500,5.7,(8 cyl),Auto-L5,2WD,Gasoline,FA+CF,B5,7CRXT05.7PE0,pickup,6,N/A,13,18,15,19.1512,3,no
DODGE RAM 1500,5.7,(8 cyl),Auto-L5,4WD,Gasoline,FA+CF,B5,7CRXT05.7PE0,pickup,6,N/A,13,17,14,18.2627,2,no
DODGE RAM 1500,5.7,(8 cyl),Auto-L5,2WD,Gasoline,CA,L2,7CRXT0345P70,pickup,6,N/A,13,18,15,19.1512,3,no
DODGE RAM 1500,5.7,(8 cyl),Auto-L5,4WD,Gasoline,CA,L2,7CRXT0345P70,pickup,6,N/A,13,17,14,18.2627,2,no
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,FA,B8,7CRXT04.7PJP,pickup,3/3,N/A,8/13,12/17,10/14,12.3905,4/2,no
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,FA,B8,7CRXT04.7PJP,pickup,3/3,N/A,8/12,12/17,10/14,12.4667,4/2,no
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,2WD,ethanol/gas,CF,N/A*,7CRXT04.7PJP,pickup,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
DODGE RAM 1500,4.7,(8 cyl),Auto-L5,4WD,ethanol/gas,CF,N/A*,7CRXT04.7PJP,pickup,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
DODGE RAM 1500,3.7,(6 cyl),Auto-L4,2WD,Gasoline,FA,B8,7CRXT03.7PJ0,pickup,3,N/A,14,19,16,20.9196,4,no
DODGE RAM 1500,5.7,,,2WD,Gasoline,CA,L2,7CRXK0345370,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 1500,5.7,,,4WD,Gasoline,CA,L2,7CRXK0345370,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 1500,5.7,,,2WD,Gasoline,FA,HDV,7CRXK05.7TX0,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 1500,5.7,,,4WD,Gasoline,FA,HDV,7CRXK05.7TX0,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,6.7,,,2WD,diesel,CA,U2,7CEXK040838W,pickup,3,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,6.7,,,4WD,diesel,CA,U2,7CEXK040838W,pickup,3,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,2WD,Gasoline,CA,L2,7CRXK0345370,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,4WD,Gasoline,CA,L2,7CRXK0345370,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,,Gasoline,CA,L2,7CRXK0345370,special purpose,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,6.7,,,2WD,diesel,FA,HDV,7CEXK06.7TXW,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,6.7,,,4WD,diesel,FA,HDV,7CEXK06.7TXW,pickup,2,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,2WD,Gasoline,FA,HDV,7CRXK05.7TX0,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,4WD,Gasoline,FA,HDV,7CRXK05.7TX0,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 2500,5.7,,,,Gasoline,FA,HDV,7CRXK05.7TX0,special purpose,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,2WD,Gasoline,CA,L2,7CRXK0345470,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,4WD,Gasoline,CA,L2,7CRXK0345470,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,,Gasoline,CA,L2,7CRXK0345470,special purpose,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,6.7,,,2WD,diesel,FA,HDV,7CEXK06.7UXW,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,6.7,,,4WD,diesel,FA,HDV,7CEXK06.7UXW,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,6.7,,,2WD,diesel,CA,L2,7CEXK040848W,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,6.7,,,4WD,diesel,CA,L2,7CEXK040848W,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,2WD,Gasoline,FA,HDV,7CRXK05.7TX0,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,4WD,Gasoline,FA,HDV,7CRXK05.7TX0,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE RAM 3500,5.7,,,,Gasoline,FA,HDV,7CRXK05.7TX0,special purpose,0,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Sprinter 2500,3.5,,,,Gasoline,FA,B8,7MBXT03.5BN8,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Sprinter 2500,3.5,,,,Gasoline,FA,B8,7MBXT03.5BN8,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Sprinter 2500,3.5,,,,Gasoline,CA,B8,7MBXT03.5BN8,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
DODGE Sprinter 2500,3.5,,,,Gasoline,CA,B8,7MBXT03.5BN8,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FERRARI 599 GTB,5.9,(12 cyl),Man-6,2WD,Gasoline,FA,B5,7FEXV05.7LEV,small car,6,N/A,10,14,11,14.5932,0,no
FERRARI 599 GTB,5.9,(12 cyl),Auto-6,2WD,Gasoline,FA,B5,7FEXV05.7LEV,small car,6,N/A,10,14,12,14.6983,0,no
FERRARI 599 GTB,5.9,(12 cyl),Man-6,2WD,Gasoline,CA,L2,7FEXV05.7LEV,small car,6,N/A,10,14,11,14.5932,0,no
FERRARI 599 GTB,5.9,(12 cyl),Auto-6,2WD,Gasoline,CA,L2,7FEXV05.7LEV,small car,6,N/A,10,14,12,14.6983,0,no
FERRARI 612 Scaglietti,5.7,(12 cyl),Auto-6,2WD,Gasoline,FA,B5,7FEXV05.7LEV,midsize car,6,N/A,9,16,11,14.5406,0,no
FERRARI 612 Scaglietti,5.7,(12 cyl),Man-6,2WD,Gasoline,FA,B5,7FEXV05.7LEV,midsize car,6,N/A,10,15,12,14.6767,0,no
FERRARI 612 Scaglietti,5.7,(12 cyl),Auto-6,2WD,Gasoline,CA,L2,7FEXV05.7LEV,midsize car,6,N/A,9,16,11,14.5406,0,no
FERRARI 612 Scaglietti,5.7,(12 cyl),Man-6,2WD,Gasoline,CA,L2,7FEXV05.7LEV,midsize car,6,N/A,10,15,12,14.6767,0,no
FERRARI F430,4.3,(8 cyl),Auto-6,2WD,Gasoline,FA,B5,7FEXV04.3LEV,small car,6,N/A,11,16,13,16.5926,1,no
FERRARI F430,4.3,(8 cyl),Man-6,2WD,Gasoline,FA,B5,7FEXV04.3LEV,small car,6,N/A,11,16,13,16.737,1,no
FERRARI F430,4.3,(8 cyl),Auto-6,2WD,Gasoline,CA,L2,7FEXV04.3LEV,small car,6,N/A,11,16,13,16.5926,1,no
FERRARI F430,4.3,(8 cyl),Man-6,2WD,Gasoline,CA,L2,7FEXV04.3LEV,small car,6,N/A,11,16,13,16.737,1,no
FORD Crown Victoria,4.6,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,B5,7FMXV04.6VE2,large car,6/6,N/A,11/15,16/23,13/18,16.9438,6/5,no
FORD Crown Victoria,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,B5,7FMXV04.6VE8,large car,6,N/A,15,23,18,23.1078,5,no
FORD Crown Victoria,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CA,L2,7FMXV04.6VE8,large car,6,N/A,15,23,18,23.1078,5,no
FORD Crown Victoria,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CF,N/A*,7FMXV04.6VE8,large car,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
FORD E150,4.6,,,,Gasoline,FA,B8,7FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,FA,B8,7FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,CA,U2,7FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,CA,U2,7FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,FA,B8,7FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,FA,B8,7FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,CA,U2,7FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,CA,U2,7FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,FA,HDV,7FMXK04.66RA,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,FA,HDV,7FMXK04.66RA,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,FA,HDV,7FMXK05.46R3,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,5.4,,,,Gasoline,FA,HDV,7FMXK05.46R3,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E150,4.6,,,,Gasoline,CF,N/A*,7FMXT04.65HA,van,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
FORD E150,4.6,,,,Gasoline,CF,N/A*,7FMXT04.65HA,van,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
FORD E150,5.4,,,,Gasoline,CF,N/A*,7FMXT05.45H2,van,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
FORD E150,5.4,,,,Gasoline,CF,N/A*,7FMXT05.45H2,van,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
FORD E250,4.6,,,,Gasoline,FA,B8,7FMXT04.65HA,special purpose,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,FA,B8,7FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,CA,U2,7FMXT04.65HA,special purpose,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,CA,U2,7FMXT04.65HA,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,5.4,,,,Gasoline,FA,B8,7FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,5.4,,,,Gasoline,CA,U2,7FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,FA,HDV,7FMXK04.66RA,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,5.4,,,,Gasoline,FA,HDV,7FMXK05.46R3,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.6,,,,Gasoline,CF,N/A*,7FMXT04.65HA,special purpose,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
FORD E250,4.6,,,,Gasoline,CF,N/A*,7FMXT04.65HA,van,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
FORD E250,5.4,,,,Gasoline,CF,N/A*,7FMXT05.45H2,van,N/A*,N/A,N/A,N/A,N/A,N/A*,N/A*,N/A*
FORD E350,5.4,,,,Gasoline,FA,B8,7FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,CA,U2,7FMXT05.45H2,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,6.8,,,,Gasoline,FC,B8,7FMXT06.85HR,van,3,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,FA,HDV,7FMXK05.46R3,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
