Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Underhood ID,Veh Class,Air Pollution Score,FE Calc Appr,City MPG,Hwy MPG,Cmb MPG,Unadj Cmb MPG,Greenhouse Gas Score,SmartWay
FORD E150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1FMXT05.4RF7,van,0,N/A,12,16,13,16.8922,1,no
FORD E250,5.4,(8 cyl),Auto-L4,2WD,CNG,CA,SLEV,1FMXT05.4RP6,van,2,N/A,11,14,12,15.0373,2,no
FORD E250,5.4,(8 cyl),Auto-L4,2WD,CNG,FA+CF,ULEV,1FMXT05.4RP6,van,1,N/A,11,14,12,15.0373,2,no
FORD E250,4.2,,,,Gasoline,NF,LEV,1FMXT04.2JG5,special purpose,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.2,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXT04.2JG5,van,0,N/A,13,17,14,18.5045,2,no
FORD E250,4.2,,,,Gasoline,FA,T1,1FMXT04.26BF,special purpose,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E250,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,1FMXT04.26BF,van,0,N/A,13,17,14,18.5045,2,no
FORD E250,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1FMXT05.4RF7,van,0,N/A,12,17,14,17.2523,2,no
FORD E350,5.4,,,,CNG,CA,SLEV,1FMXT05.4RP6,van,2,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,CNG,FA+CF,ULEV,1FMXT05.4RP6,van,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,5.4,,,,Gasoline,CA,LEV,1FMXT05.4RF7,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD E350,6.8,,,,Gasoline,CA,LEV,1FMXA06.8JFC,van,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Escape,2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT02.01F5,SUV,2,N/A,21,26,23,29.8286,7,no
FORD Escape,2,(4 cyl),Man-5,4WD,Gasoline,NF,LEV,1FMXT02.01F5,SUV,2,N/A,20,24,21,27.9163,6,no
FORD Escape,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXT03.01F6,SUV,2,N/A,16,22,18,23.783,5,no
FORD Escape,3,(6 cyl),Auto-L4,4WD,Gasoline,NF,LEV,1FMXT03.01F6,SUV,2,N/A,16,22,18,23.2056,5,no
FORD Escort,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV02.0VF2,small car,2,N/A,23,32,26,34.2862,8,no
FORD Escort ZX2,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV02.0VF3,small car,2,N/A,22,30,25,32.5311,7,no
FORD Escort ZX2,2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXV02.0VF3,small car,2,N/A,23,31,26,33.7989,8,no
FORD Excursion,5.4,,,2WD,Gasoline,CA,LEV,1FMXA05.4JFC,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Excursion,5.4,,,4WD,Gasoline,CA,LEV,1FMXA05.4JFC,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Excursion,6.8,,,2WD,Gasoline,CA,LEV,1FMXA06.8JFC,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Excursion,6.8,,,4WD,Gasoline,CA,LEV,1FMXA06.8JFC,SUV,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Expedition,4.6,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXT04.66F5,SUV,0,N/A,14,19,16,20.5264,4,no
FORD Expedition,4.6,(8 cyl),Auto-L4,4WD,Gasoline,NF,LEV,1FMXT04.66F7,SUV,0,N/A,12,16,14,17.6069,2,no
FORD Expedition,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1FMXT05.4RF8,SUV,0,N/A,12,17,14,17.2523,2,no
FORD Expedition,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1FMXT05.4RF8,SUV,0,N/A,11,15,13,15.9806,1,no
FORD Explorer,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,SUV,1,N/A,15,20,17,21.5333,4,no
FORD Explorer,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,SUV,1,N/A,13,18,15,19.3143,3,no
FORD Explorer,5,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXT05.02F5,SUV,1,N/A,13,18,15,18.6223,3,no
FORD Explorer,5,(8 cyl),Auto-L4,4WD,Gasoline,NF,LEV,1FMXT05.02F5,SUV,1,N/A,13,18,15,18.6223,3,no
FORD Explorer Sport,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,SUV,1,N/A,15,20,17,21.6747,4,no
FORD Explorer Sport,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,SUV,1,N/A,16,20,18,22.6884,5,no
FORD Explorer Sport,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,SUV,1,N/A,14,18,15,19.7451,3,no
FORD Explorer Sport,4,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,SUV,1,N/A,14,18,16,20.4335,4,no
FORD Explorer Sport Trac,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,14,19,16,20.4706,4,no
FORD Explorer Sport Trac,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,15,19,17,21.9361,4,no
FORD Explorer Sport Trac,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,13,18,15,19.2857,3,no
FORD Explorer Sport Trac,4,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,14,18,16,20.4335,4,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,CNG,CA,SLEV,1FMXT05.4RP5,pickup,2,N/A,11,15,13,15.9782,3,no
FORD F150,4.2,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXT04.22F5,pickup,1,N/A,14,19,16,20.6809,4,no
FORD F150,4.2,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT04.22F5,pickup,1,N/A,15,19,16,20.9024,4,no
FORD F150,4.2,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,1FMXT04.22F5,pickup,1,N/A,14,17,15,19.4953,3,no
FORD F150,4.2,(6 cyl),Auto-L4,4WD,Gasoline,NF,LEV,1FMXT04.22F5,pickup,1,N/A,14,18,15,19.8336,3,no
FORD F150,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,LEV,1FMXT04.6PF6,pickup,1,N/A,14,18,15,19.5927,3,no
FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1FMXT04.6PF5,pickup,1,N/A,14,19,16,20.5065,4,no
FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1FMXT04.6PF6,pickup,1,N/A,14,19,16,20.5065,4,no
FORD F150,4.6,(8 cyl),Man-5,4WD,Gasoline,CA,LEV,1FMXT04.6PF6,pickup,1,N/A,13,17,14,18.3728,2,no
FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1FMXT04.6PF5,pickup,1,N/A,14,17,15,19.3328,3,no
FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1FMXT04.6PF6,pickup,1,N/A,14,17,15,19.3328,3,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXT05.42F5,pickup,1,N/A,11,15,13,16.1232,1,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1FMXT05.4PF4,pickup,1,N/A,13,18,15,19.1347,3,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1FMXT05.4PF5,pickup,1,N/A,13,18,15,19.1347,3,no
FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1FMXT05.4PF5,pickup,1,N/A,12,16,14,17.436,2,no
FORD F150,5.4,,,2WD,CNG,FA+CF,ULEV,1G9XT05.46NN,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,CNG,FA+CF,ULEV,1FMXT05.4RP5,pickup,1,N/A,11,15,13,15.9782,3,no
FORD F150,5.4,,,4WD,CNG,FA+CF,ULEV,1G9XT05.46NN,pickup,1,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,4.6,(8 cyl),Man-5,2WD,Gasoline,FA+CF,LEV,1FMXT04.6PF6,pickup,0,N/A,14,18,15,19.5927,3,no
FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CF,N/A*,1FMXT04.6PF5,pickup,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1FMXT04.6PF6,pickup,0,N/A,14,19,16,20.5065,4,no
FORD F150,4.6,(8 cyl),Man-5,4WD,Gasoline,FA+CF,LEV,1FMXT04.6PF6,pickup,0,N/A,13,17,14,18.3728,2,no
FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,CF,N/A*,1FMXT04.6PF5,pickup,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,FA+CF,LEV,1FMXT04.6PF6,pickup,0,N/A,14,17,15,19.3328,3,no
FORD F150,4.6,,,4WD,Gasoline,CA,LEV,1FMXT05.4RF8,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CF,N/A*,1FMXT05.4PF4,pickup,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CF,N/A*,1FMXT05.4PF5,pickup,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CF,N/A*,1FMXT05.4PF5,pickup,N/A*,N/A,N/A*,N/A*,N/A*,N/A*,N/A*,N/A*
FORD F150,5.4,,,2WD,Gasoline,FA+CF,LEV,1G9XT05.46NN,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,2WD,Gasoline,FA+CF,LEV,1G9XT05.46NP,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,4WD,Gasoline,CA,LEV,1FMXT05.4RF8,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,4WD,Gasoline,FA+CF,LEV,1G9XT05.46NN,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,4WD,Gasoline,FA+CF,LEV,1G9XT05.46NP,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1FMXT05.4RF7,pickup,0,N/A,12,16,14,17.436,2,no
FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,LEV,1FMXT05.4RF8,pickup,0,N/A,12,16,14,17.436,2,no
FORD F150,5.4,,,2WD,Gasoline,CA,ULEV,1G9XT05.46NP,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,4WD,Gasoline,CA,ULEV,1G9XT05.46NP,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,2WD,CNG/gas,CA,ULEV,1G9XT05.46NN,pickup,1/0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F150,5.4,,,4WD,CNG/gas,CA,ULEV,1G9XT05.46NN,pickup,1/0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F250,5.4,,,2WD,Gasoline,CA,LEV,1FMXA05.4JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F250,5.4,,,4WD,Gasoline,CA,LEV,1FMXA05.4JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F250,6.8,,,2WD,Gasoline,CA,LEV,1FMXA06.8JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F250,6.8,,,4WD,Gasoline,CA,LEV,1FMXA06.8JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F350,5.4,,,2WD,Gasoline,CA,LEV,1FMXA05.4JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F350,5.4,,,4WD,Gasoline,CA,LEV,1FMXA05.4JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F350,6.8,,,2WD,Gasoline,CA,LEV,1FMXA06.8JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD F350,6.8,,,4WD,Gasoline,CA,LEV,1FMXA06.8JFC,pickup,0,N/A,N/A,N/A,N/A,N/A,N/A,no
FORD Focus,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,1FMXV02.0VJ2,small car,3,N/A,22,29,24,32.0455,7,no
FORD Focus,2,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,1FMXV02.0VJ3,small car,3,N/A,22,30,25,32.5346,7,no
FORD Focus,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,1FMXV02.0VJ5,small car,3,N/A,22,30,25,33.0166,7,no
FORD Focus,2,(4 cyl),Man-5,2WD,Gasoline,CA,ULEV,1FMXV02.0VJ5,small car,3,N/A,25,32,28,36.6636,8,no
FORD Focus,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV02.0VF3,small car,2,N/A,22,29,24,32.0455,7,no
FORD Focus,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV02.0VF2,small car,2,N/A,22,30,25,33.0166,7,no
FORD Focus,2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXV02.0VF2,small car,2,N/A,25,32,28,36.6636,8,no
FORD Focus Station Wagon,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,1FMXV02.0VJ2,station wagon,3,N/A,22,29,24,32.0455,7,no
FORD Focus Station Wagon,2,(4 cyl),Man-5,2WD,Gasoline,NF,ULEV,1FMXV02.0VJ3,station wagon,3,N/A,22,30,25,32.5346,7,no
FORD Focus Station Wagon,2,(4 cyl),Auto-L4,2WD,Gasoline,CA,ULEV,1FMXV02.0VJ5,station wagon,3,N/A,22,30,25,32.8476,7,no
FORD Focus Station Wagon,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV02.0VF3,station wagon,2,N/A,22,29,24,32.0455,7,no
FORD Focus Station Wagon,2,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV02.0VF2,station wagon,2,N/A,22,30,25,32.8476,7,no
FORD Focus Station Wagon,2,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXV02.0VF2,station wagon,2,N/A,25,32,28,36.6636,8,no
FORD Mustang,3.8,(6 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,1FMXV03.8VH5,small car,3,N/A,17,25,20,25.5927,6,no
FORD Mustang,3.8,(6 cyl),Man-5,2WD,Gasoline,NF,ULEV,1FMXV03.8VH5,small car,3,N/A,17,26,20,26.4946,6,no
FORD Mustang,3.8,(6 cyl),Auto-L4,2WD,Gasoline,NL+CF,LEV,1FMXV03.8VFA,small car,2,N/A,17,25,20,25.5927,6,no
FORD Mustang,3.8,(6 cyl),Man-5,2WD,Gasoline,NL+CF,LEV,1FMXV03.8VFA,small car,2,N/A,17,26,20,26.4946,6,no
FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CL,TLEV,1FMXV04.6VD4,small car,1,N/A,15,23,18,22.8551,5,no
FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CL,TLEV,1FMXV04.6VD4,small car,1,N/A,16,23,18,23.6094,5,no
FORD Mustang,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CL,TLEV,1FMXV04.6VD4,small car,1,N/A,16,23,18,23.9444,5,no
FORD Ranger,2.3,(4 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT02.31F5,pickup,2,N/A,18,23,20,26.1276,6,no
FORD Ranger,2.3,(4 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT02.31F5,pickup,2,N/A,21,26,23,30.1731,7,no
FORD Ranger,2.5,(4 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXT02.51F5,pickup,2,N/A,18,22,19,25.2571,5,no
FORD Ranger,3,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT03.01F5,pickup,2,N/A,15,20,17,21.3079,4,no
FORD Ranger,3,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT03.01F5,pickup,2,N/A,15,21,17,22.5605,4,no
FORD Ranger,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT04.01F5,pickup,2,N/A,15,20,17,21.6351,4,no
FORD Ranger,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT04.01F5,pickup,2,N/A,16,20,18,22.8191,5,no
FORD Ranger,2.5,(4 cyl),Auto-L4,2WD,Gasoline,CL,T1,1FMXT02.51BA,pickup,1,N/A,18,22,19,25.2571,5,no
FORD Ranger,2.5,(4 cyl),Man-5,2WD,Gasoline,CL,T1,1FMXT02.51BA,pickup,1,N/A,19,24,21,27.6981,6,no
FORD Ranger,2.5,(4 cyl),Man-5,2WD,Gasoline,CL,TLEV,1FMXT02.51D5,pickup,1,N/A,19,24,21,27.6981,6,no
FORD Ranger,3,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT03.02F4,pickup,1,N/A,15,20,17,21.3079,4,no
FORD Ranger,3,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT03.02F4,pickup,1,N/A,15,21,17,22.5605,4,no
FORD Ranger,3,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,1FMXT03.02F5,pickup,1,N/A,14,18,15,19.5674,3,no
FORD Ranger,3,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,1FMXT03.02F5,pickup,1,N/A,15,19,16,21.2464,4,no
FORD Ranger,4,(6 cyl),Auto-L5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,15,20,17,21.6351,4,no
FORD Ranger,4,(6 cyl),Man-5,2WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,16,20,18,22.8191,5,no
FORD Ranger,4,(6 cyl),Auto-L5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,14,17,15,19.4514,3,no
FORD Ranger,4,(6 cyl),Man-5,4WD,Gasoline,NF,LEV,1FMXT04.02F5,pickup,1,N/A,14,18,16,20.3342,4,no
FORD Ranger FFV,3,(6 cyl),Auto-L5,2WD,ethanol/gas,NF,LEV,1FMXT03.02F6,pickup,1/1,N/A,11/15,14/20,12/17,15.8879,6/4,no
FORD Taurus,3,(6 cyl),Auto-L4,2WD,ethanol/gas,NF,LEV,1FMXV03.0VF9,large car,2/2,N/A,12/16,18/25,14/19,18.7065,7/5,no
FORD Taurus,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV03.0VF3,large car,2,N/A,16,25,19,24.7252,5,no
FORD Taurus,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV03.0VF3,large car,2,N/A,17,25,20,26.2052,6,no
FORD Taurus Wagon,3,(6 cyl),Auto-L4,2WD,ethanol/gas,NF,LEV,1FMXV03.0VF9,station wagon,2/2,N/A,12/16,18/24,14/19,18.4227,7/5,no
FORD Taurus Wagon,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV03.0VF3,station wagon,2,N/A,16,24,19,24.0531,5,no
FORD Taurus Wagon,3,(6 cyl),Auto-L4,2WD,Gasoline,NF,LEV,1FMXV03.0VF3,station wagon,2,N/A,17,24,19,24.7537,5,no
FORD Windstar,3.8,(6 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,1FMXT03.82J5,minivan,2,N/A,16,22,18,23.3538,5,no
FORD Windstar,3.8,(6 cyl),Auto-L4,2WD,Gasoline,NF,ULEV,1FMXT03.82J5,minivan,2,N/A,16,22,18,23.4001,5,no
GMC Jimmy,4.3,(6 cyl),Man-5,2WD,Gasoline,CL,LEV,1GMXT04.3187,SUV,1,N/A,14,20,16,21.1831,4,no
GMC Jimmy,4.3,(6 cyl),Man-5,2WD,Gasoline,FA+CF,LEV,1GMXT04.3188,SUV,1,N/A,14,20,16,21.1831,4,no
GMC Jimmy,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1GMXT04.3187,SUV,1,N/A,15,20,17,22.2491,4,no
GMC Jimmy,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT04.3188,SUV,1,N/A,15,20,17,22.2491,4,no
GMC Jimmy,4.3,(6 cyl),Man-5,4WD,Gasoline,CL,LEV,1GMXT04.3187,SUV,1,N/A,13,16,14,18.6073,2,no
GMC Jimmy,4.3,(6 cyl),Man-5,4WD,Gasoline,FA+CF,LEV,1GMXT04.3188,SUV,1,N/A,13,16,14,18.6073,2,no
GMC Jimmy,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1GMXT04.3187,SUV,1,N/A,14,18,15,19.8962,3,no
GMC Jimmy,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA+CF,LEV,1GMXT04.3188,SUV,1,N/A,14,18,15,19.8962,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CL,LEV,1GMXT04.3187,van,1,N/A,14,18,15,19.8962,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA+CF,LEV,1GMXT04.3188,van,1,N/A,14,18,15,19.8962,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1GMXT04.3187,van,1,N/A,15,20,17,22.2491,4,no
GMC Safari,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT04.3188,van,1,N/A,15,20,17,22.2491,4,no
GMC Safari,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CL,LEV,1GMXT04.3187,van,1,N/A,15,20,17,21.3629,4,no
GMC Safari,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT04.3188,van,1,N/A,15,20,17,21.3629,4,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,1GMXA04.3189,van,1,N/A,14,18,15,19.8962,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,ULEV,1GMXA04.3189,van,1,N/A,13,17,15,19.1254,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,T1,1GMXT04.3181,van,0,N/A,14,18,15,19.8962,3,no
GMC Safari,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,T1,1GMXT04.3181,van,0,N/A,13,17,15,19.1254,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA04.3192,van,1,N/A,13,17,15,18.9215,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA04.3192,van,1,N/A,13,16,14,18.2743,2,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT04.3193,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT04.3193,van,0,N/A,13,16,14,18.2743,2,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT04.3180,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT04.3185,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT04.3185,van,0,N/A,13,16,14,18.2743,2,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.0181,van,0,N/A,13,17,15,18.6222,3,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.0182,van,0,N/A,13,17,15,18.6222,3,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.0182,van,0,N/A,13,16,14,17.9359,2,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,1GMXT05.0181,van,0,N/A,13,17,15,18.6222,3,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,1GMXT05.0182,van,0,N/A,13,17,15,18.6222,3,no
GMC Savana 1500,5,(8 cyl),Auto-L4,2WD,Gasoline,CA,T1,1GMXT05.0182,van,0,N/A,13,16,14,17.9359,2,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT05.7195,van,0,N/A,12,16,14,17.5009,2,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT05.7195,van,0,N/A,12,16,13,17.0171,1,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA06.0194,van,0,N/A,12,16,14,17.5009,2,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA06.0194,van,0,N/A,12,16,13,17.0171,1,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT06.0187,van,0,N/A,12,16,14,17.5009,2,no
GMC Savana 1500,5.7,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT06.0187,van,0,N/A,12,16,13,17.0171,1,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA04.3192,van,1,N/A,13,17,15,18.9215,3,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,LEV,1GMXA04.3192,van,1,N/A,13,16,14,18.2743,2,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT04.3193,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA+CF,LEV,1GMXT04.3193,van,0,N/A,13,16,14,18.2743,2,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT04.3180,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT04.3185,van,0,N/A,13,17,15,18.9215,3,no
GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT04.3185,van,0,N/A,13,16,14,18.2743,2,no
GMC Savana 2500,5,(8 cyl),Auto-L4,2WD,Gasoline,FA,T1,1GMXT05.0181,van,0,N/A,13,17,15,18.6222,3,no
